CITY,Total Population,TOTAL POPULATION under 18,Total Population of 18+,%Total population 65-74,Total Civilian Non-institulionized Population,Renter Occupied Housing Units,Total Population Estimate,Average Household Size Renters,Median Rent for Occupied Housing Units,% of Owner Occupied Housing Units,Median Housing Cost,Total Male Population Estimate,Estimate of Foriegn -born Population,Estimate of ages above 25yrs with a high school degree,TOTAL POPULATION,%foriegn born,%workers taking taxi to work,Estimate of population >25 with a graduate degree,Estimate of voting age population,TOTAL POPULATION under 18,Total Population of 18+,%Total population 65-74,Estimate of ages above 25yrs with a high school degree,Total Civilian Non-institulionized Population,Per Capita Income ,Median Household Income,TOTAL CIVILIAN labor Force,% 16+ Yrs not in labor force,Percetage of Labor force with Public Health Insurance,Employed health insurance coverage ages 19-64,Percent of population Employed health insurance coverage ages 19-64,Estimate of Owner Occupied Housing Units with a Mortgage,Estimate of Owner Occupied Housing Units without a Mortgage,Total Population of 18+,%Total population 65-74,Total Population,Total Male Population Estimate,Estimate of Foriegn -born Population,Estimate of ages above 25yrs with a high school degree,%foriegn born,Estimate of population >25 with a graduate degree,Estimate of voting age population,Estimate of Male Citizen voting population ,Estimate of Total Households with comuters and Internet,"%homes using oil, Kerosene for heat energy",%homes using coal for heat energy,%homes with no heat,%homes using wood for heat energy,%homes using solar energy,%workers carpooling,% homes heating with coal,%homes heating with wood,%workers taking taxi to work,Estimate of Homes using Electric Heat,Estimate of homes using Gas
NAME,,DP05_0019E,DP05_0025E,DP05_0015PE,DP02_0070PE,DP04_0047E,DP05_0001E,DP04_0049E,DP04_0134E,DP04_0046PE,DP04_0089E,DP05_0002E,DP02_0103E,DP02_0061E,,DP02_0095PE,DP03_0021PE,DP02_0065E,DP05_0087E,DP05_0019E,DP05_0025E,DP05_0015PE,DP02_0061E,DP02_0070PE,DP03_0088E,DP03_0062E,DP03_0008PE,DP03_0007PE,DP03_0112PE,DP03_0107E,DP03_0107PE,DP04_0091E,DP04_0092E,DP05_0025E,DP05_0015PE,DP05_0001E,DP05_0002E,DP02_0103E,DP02_0061E,DP02_0095PE,DP02_0065E,DP05_0087E,DP05_0088E,DP02_0150PE,DP04_0066PE,DP04_0067E,DP04_0071PE,DP04_0068E,DP04_0069E,DP03_0020PE,DP04_0067PE,DP04_0068PE,DP03_0021PE,DP04_0065E,DP04_0063E
CATEGORY,Social,Social,Social,Social,Social,Social,Social,Social,Social,Social,Social,Social,Social,Social,Political,Social,Social,Social,Social,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Economic,Political,Political,Political,Political,Political,Political,Political,Political,Political,Political,Political,Envronmental,Environmental,Environmental,Environmental,Environmental,Environmental,Environmental,Environmental,Environmental,Environmental,Environmental
"Gulfport-Biloxi-Pascagoula, MS Metro Area",83527,23693,83527,11.5,9,10833,107220,2.56,775,74.5,199300,52022,762,4956,11.5,2616,0,10229,82007,23693,83527,11.5,4956,9,26757,55306,50175,41.9,25,5161,11.8,17535,14045,83527,11.5,107220,52022,762,4956,2616,10229,82007,39285,0.4,0,0,0.5,397,0,9.8,0,0,0,28539,10326
"Hagerstown-Martinsburg, MD-WV Metro Area",774471.1,249720,774471,9.8,7.4,139241,1024191,2.3,903,65.5,186100,505756,23662,43471,31.8,68059,0.1,138417,738449,249720,774471,9.8,43471,7.4,32776,59696,502950,37.2,17.8,29039,6.7,153155,110638,774471,9.8,1024191,505756,23662,43471,68059,138417,738449,356966,0.5,0.1,22,0.4,3859,141,8.2,0,0,0.1,141268,237038
"Hammond, LA Metro Area",123343,39819,123343,10,6.1,17302,163162,2.46,771,73,149200,78180,442,10725,10,2437,0.2,17396,122202,39819,123343,10,10725,6.1,29602,56354,76408,40.6,32.9,2725,4.1,24878,21838,123343,10,163162,78180,442,10725,2437,17396,122202,57804,,,,,,,7.8,,,0.2,,
"Hanford-Corcoran, CA Metro Area",210076,56562,210076,9.8,6.2,36533,266638,2.19,891,64.1,195400,128845,4247,13524,9.8,8890,0.3,25256,204535,56562,210076,9.8,13524,6.2,29917,53998,125336,41.5,25.1,6361,5.8,38189,27103,210076,9.8,266638,128845,4247,13524,8890,25256,204535,96249,0.2,0,0,0.4,1161,0,6.6,0,0,0.3,68490,26357
"Harrisburg-Carlisle, PA Metro Area",86021,32233,86020,9.9,7,13037,118253,2.43,815,69.6,296100,59919,4544,5829,9.9,12685,0,10522,79051,32233,86020,9.9,5829,7,28354,55519,55767,37.5,27,5942,13,18764,11105,86020,9.9,118253,59919,4544,5829,12685,10522,79051,39418,0.9,1,0,0.8,1573,145,8.5,0,0,0,16338,21181
"Harrisonburg, VA Metro Area",179484.5,57702,179484,10,5.3,25232,237186,2.53,996,68.9,202100,116370,3702,9159,10,19518,0.1,28339,166968,57702,179484,10,9159,5.3,31682,63115,113674,38.7,15,7735,8,30091,25852,179484,10,237186,116370,3702,9159,19518,28339,166968,79192,0.3,0.5,0,0.1,652,0,10.1,0,0,0.1,48380,29253
"Hartford-West Hartford-East Hartford, CT Metro Area",72055.3,19252,72053,15.6,5.7,14368,91305,2.54,1194,58.1,419600,44751,2393,4761,15.6,10741,0,9296,66126,19252,72053,15.6,4761,5.7,33734,59444,41600,43.6,55.5,10570,32.9,11220,8685,72053,15.6,91305,44751,2393,4761,10741,9296,66126,32388,0.9,2.3,0,0.2,6822,413,8.2,0,0,0,7924,10984
"Hattiesburg, MS Metro Area",790778.1,210112,790778,10.3,8.7,137549,1000890,2.63,1884,59.3,781600,505777,51219,24828,10.3,204149,4.1,162253,725491,210112,790778,10.3,24828,8.7,39573,90704,474538,35.5,40.7,49819,12.5,135825,64719,790778,10.3,1000890,505777,51219,24828,204149,162253,725491,370239,0.2,0.1,0,40.8,180,15952,13.7,0,0,4.1,165781,14404
"Helena, MT Micro Area",229145.5,61081,229130,11.6,7.7,36856,290211,2.06,793,68.9,152300,144801,6629,12898,573.6,19794,1,31249,221174,61081,229130,11.6,12898,7.7,34063,60313,134353,42.8,69.8,20510,17.5,40168,41489,229130,11.6,290211,144801,6629,12898,19794,31249,221174,109419,2.6,15.5,562,0.3,4595,0,6.9,0.5,0.5,1,17881,65948
"Hermiston-Pendleton, OR Micro Area",109919,37997,109919,7.9,10.5,24886,147916,2.49,828,55,166000,72139,1256,6544,7.9,4685,0,11291,108050,37997,109919,7.9,6544,10.5,22918,42233,59781,43.3,35.7,2748,5.6,18515,11878,109919,7.9,147916,72139,1256,6544,4685,11291,108050,51862,0.4,,,,,,7.1,,,0,,
"Hickory-Lenoir-Morganton, NC Metro Area",352641.1,99075,352641,10.5,8.2,59859,451716,2.8,1877,62,543100,225948,16787,16374,10.5,91584,1.7,62339,316661,99075,352641,10.5,16374,8.2,38846,87770,221844,37.7,31.5,24244,12.9,71733,26025,352641,10.5,451716,225948,16787,16374,91584,62339,316661,157749,0.3,0.1,0,1.7,1597,3140,8.3,0,0,1.7,50789,95041
"Hilo, HI Micro Area",75298,25498,75298,9.6,8.7,14968,100796,2.37,1010,63.5,181400,51282,1603,5248,9.6,6943,1,10224,70689,25498,75298,9.6,5248,8.7,27660,54333,49124,36.8,17.2,3278,7.7,11042,15026,75298,9.6,100796,51282,1603,5248,6943,10224,70689,34446,,,,,,,10.4,,,1,,
"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",116450.3,37194,116433,9.8,5.3,18617,153627,2.42,1131,65.4,196400,78899,4959,9627,51.8,16821,0.3,12343,106734,37194,116433,9.8,9627,5.3,29227,58389,65708,45.8,52.8,7227,12.8,22749,12517,116433,9.8,153627,78899,4959,9627,16821,12343,106734,53462,0.3,17.3,42,0.1,448,199,11.9,0.1,0.1,0.3,5452,35249
"Hinesville, GA Metro Area",1408416.9,398008,1408415,9.5,15.1,267270,1806423,2.22,1232,62.9,284800,892136,35664,57220,58.5,115895,1,269155,1368467,398008,1408415,9.5,57220,15.1,38367,72686,882161,32.8,44.4,110582,14.5,330357,123585,1408415,9.5,1806423,892136,35664,57220,115895,269155,1368467,666339,0.5,1.9,49,0.8,2908,992,7.8,0,0,1,417789,261905
"Guayama, PR Metro Area",332860.3,144194,332860,7.2,3.9,61308,477054,3.42,1061,57.3,276400,240240,17507,29972,7.2,111404,0.5,28007,266639,144194,332860,7.2,29972,3.9,23890,58209,205232,41.2,62.9,48867,28.4,52595,29638,332860,7.2,477054,240240,17507,29972,111404,28007,266639,130163,0.3,0.3,0,1,2129,832,13.2,0,0,0.5,32128,97121
"Iowa City, IA Metro Area",211884,68601,211884,9.1,7.6,38909,280485,2.39,1014,61.9,183700,136931,3388,11947,9.1,22554,0,28239,198420,68601,211884,9.1,11947,7.6,30680,60070,135596,38.2,21.5,7031,6,33405,29824,211884,9.1,280485,136931,3388,11947,22554,28239,198420,94432,0.4,0,0,0.7,387,410,8.9,0,0,0,71679,23891
"Hobbs, NM Micro Area",50925.5,11759,50923,11.5,7.4,6851,62682,2.16,883,70.8,347200,33113,285,1670,11.5,4492,0.4,8101,48896,11759,50923,11.5,1670,7.4,33806,65271,30625,40.5,55.3,3048,12.2,,,50923,11.5,62682,33113,285,1670,4492,8101,48896,25918,1.3,2.5,0,0.2,544,119,6.7,0,0,0.4,12358,8691
"Holland, MI Micro Area",148310,46936,148310,9.3,13.6,23922,195246,2.7,987,66,169400,94114,6496,8346,9.3,12268,0.6,19563,142255,46936,148310,9.3,8346,13.6,32194,70552,92741,37.2,36.3,6478,8,29224,17211,148310,9.3,195246,94114,6496,8346,12268,19563,142255,66787,,,,,,,9.2,,,0.6,,
"Homosassa Springs, FL Metro Area",61086.2,19020,61086,11.1,6.5,7147,80106,2.39,890,77.3,180200,40405,1342,3967,11.1,3451,0.4,8374,59630,19020,61086,11.1,3967,6.5,31355,65540,40290,36.9,11.3,3019,8.4,15313,9063,61086,11.1,80106,40405,1342,3967,3451,8374,59630,29300,2.3,0.2,0,0.7,705,0,6.9,0,0,0.4,5737,20332
"Hot Springs, AR Metro Area",4910015.8,1448639,4910013,8.5,7.4,849725,6358652,2.29,1762,64.4,497800,3124520,455000,170850,625.5,1461587,4.1,1162659,4334780,1448639,4910013,8.5,170850,7.4,55165,110355,3514764,29.7,35.7,270359,8.9,1159014,376238,4910013,8.5,6358652,3124520,455000,170850,1461587,1162659,4334780,2099877,0.5,2.8,617,0.8,12897,5705,7,0,0,4.1,1071459,1133212
"Houma-Thibodaux, LA Metro Area",130445.3,37351,130445,10.9,5.8,20646,167796,2.1,823,69.9,167100,82284,2758,3032,10.9,9275,0,20248,126891,37351,130445,10.9,3032,5.8,32672,61833,88290,34.6,43,9130,12,28816,19017,130445,10.9,167796,82284,2758,3032,9275,20248,126891,61592,0.5,0.3,0,0.1,644,95,7,0,0,0,17924,42070
"Meadville, PA Micro Area",67939.8,17005,67938,11.4,6.9,8770,84943,1.98,900,75,241400,41994,552,2919,11.4,3463,0.6,12270,65351,17005,67938,11.4,2919,6.9,36109,68319,47918,32.1,45.5,3561,8.7,17540,8778,67938,11.4,84943,41994,552,2919,3463,12270,65351,32486,0.5,1.8,0,0.1,826,0,6.2,0,0,0.6,5732,23961
"Merced, CA Metro Area",89009.8,27297,88998,8.8,10.2,21281,116295,2.02,1056,56.2,177200,61929,2178,3177,92.8,5147,0.1,13288,87765,27297,88998,8.8,3177,10.2,33007,60398,46805,36.3,49.1,6456,16.1,16497,10850,88998,8.8,116295,61929,2178,3177,5147,13288,87765,47007,0.3,11.8,84,0.8,3452,15,5.6,0.2,0.2,0.1,10139,19120
"Medford, OR Metro Area",129587,36605,129584,11.6,7.3,17589,166189,1.82,774,74.8,182700,84033,1099,4091,42.6,6790,0.2,20641,127438,36605,129584,11.6,4091,7.3,35958,71486,89383,33.2,52.7,6280,8.1,32878,19424,129584,11.6,166189,84033,1099,4091,6790,20641,127438,64161,0.6,3,31,0.4,3584,0,6.9,0,0,0.2,10134,39545
"Memphis, TN-MS-AR Metro Area",155012,51978,155012,9.8,9.4,22412,206990,2.69,906,70.1,170400,107682,12648,15784,9.8,47664,1.6,14446,131212,51978,155012,9.8,15784,9.4,26401,57304,83524,45.1,37.9,16056,22.7,29553,23016,155012,9.8,206990,107682,12648,15784,47664,14446,131212,68454,0.3,0,0,7,97,784,8.6,0,0,1.6,52397,13441
"Meridian, MS Micro Area",92181.1,21625,92173,14.5,7.8,13350,113798,1.97,652,72.8,116100,56024,494,3552,75.5,1471,0.1,12768,91597,21625,92173,14.5,3552,7.8,31038,49362,53255,43.9,47.6,6858,15.4,15977,19818,92173,14.5,113798,56024,494,3552,1471,12768,91597,44694,0.8,8.1,61,0.5,1825,29,7.1,0.1,0.1,0.1,12442,27908
"Marion, OH Micro Area",94067,29275,94067,12.3,6.8,18304,123342,2.32,1107,61.5,406200,61969,3804,5190,12.3,15489,1.2,15723,82773,29275,94067,12.3,5190,6.8,40010,65006,58336,40.1,20.7,7236,14.1,16484,12771,94067,12.3,123342,61969,3804,5190,15489,15723,82773,40806,1.1,0,0,0.9,796,32,6,0,0,1.2,43768,1644
"Marquette, MI Micro Area",111173.4,26571,111169,13.8,7.1,14893,137740,1.97,708,74,131000,68657,,5187,13.8,1094,0.3,13783,110774,26571,111169,13.8,5187,7.1,32984,52728,63244,44.9,30.9,8581,16,19579,22860,111169,13.8,137740,68657,,5187,1094,13783,110774,55227,1,4.4,0,0.2,1443,0,7,0,0,0.3,19794,28601
"Marshall, TX Micro Area",85476.4,21323,85476,12.2,7,12290,106799,2.19,980,71.5,245600,53326,833,3055,12.2,5871,0.2,16068,82727,21323,85476,12.2,3055,7,39061,69996,55959,36.2,39.6,5489,11.6,18289,12507,85476,12.2,106799,53326,833,3055,5871,16068,82727,41070,0.7,0.4,0,0.2,403,12,8.3,0,0,0.2,7051,31847
"Martinsville, VA Micro Area",484842.4,163077,484842,9.8,7.1,87256,647919,2.23,856,65.1,170900,322581,12311,26353,9.8,43361,0.4,82991,463605,163077,484842,9.8,26353,7.1,31769,61131,325134,34.8,15.4,19495,7,99937,62953,484842,9.8,647919,322581,12311,26353,43361,82991,463605,226853,0.7,0.4,0,0.3,1804,0,7.7,0,0,0.4,74005,159695
"Mayag\u00FCez, PR Metro Area",115484.5,33529,115484,9.7,10.5,19788,149013,2.2,859,65.2,127000,77344,2451,7913,9.7,7347,0.2,14512,111246,33529,115484,9.7,7913,10.5,29359,55107,68825,37.7,14.8,5563,9.4,17020,20038,115484,9.7,149013,77344,2451,7913,7347,14512,111246,57169,0.4,0.5,0,0.7,150,147,9.2,0,0,0.2,29248,23933
"McAllen-Edinburg-Mission, TX Metro Area",90230.7,23396,90209,12.1,8.9,13234,113605,1.99,825,71.9,166500,56170,929,5439,1182.1,2159,1,14014,89232,23396,90209,12.1,5439,8.9,29965,60494,55043,40.5,36.7,6768,14.3,19758,14030,90209,12.1,113605,56170,929,5439,2159,14014,89232,43681,1,21.7,1170,0.5,3188,6,7,2.5,2.5,1,12498,16190
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",237032.5,54801,237032,11.7,7.6,45707,291833,2.01,1183,64,302700,140309,3653,8901,11.7,13533,0.7,54451,230455,54801,237032,11.7,8901,7.6,42316,66939,153395,36.5,21.3,10927,8.3,53546,27842,237032,11.7,291833,140309,3653,8901,13533,54451,230455,109459,0.8,0.5,0,0.5,382,90,7.9,0,0,0.7,112429,9588
"Michigan City-La Porte, IN Metro Area",60373,17996,60373,11.9,4.3,14049,78369,2.4,898,57.3,141400,37191,1331,5208,11.9,5475,0.1,6159,56795,17996,60373,11.9,5208,4.3,26776,47201,34789,44,57.3,3943,13.4,10684,8135,60373,11.9,78369,37191,1331,5208,5475,6159,56795,26176,,,,,,,9.3,,,0.1,,
"Midland, MI Metro Area",109631.7,32937,109625,10.3,7.4,15776,142562,2.37,1213,70.2,309400,69898,1554,7149,10.3,9840,0.4,17958,103530,32937,109625,10.3,7149,7.4,36321,72798,71578,37.4,50.3,6021,9.9,22820,14353,109625,10.3,142562,69898,1554,7149,9840,17958,103530,50622,1,6.7,0,0.5,4996,0,7,0,0,0.4,26658,13547
"Midland, TX Metro Area",531875.6,149568,531870,11,6.8,81765,681438,2.25,835,70.1,193100,330264,12248,32653,235,48056,0.4,89059,505279,149568,531870,11,32653,6.8,32486,57392,325674,40.6,20.1,26577,9.4,112939,79209,531870,11,681438,330264,12248,32653,48056,89059,505279,238461,0.4,5.6,224,0.9,3908,171,7.4,0.1,0.1,0.4,181515,59307
"Milwaukee-Waukesha-West Allis, WI Metro Area",58240.8,15834,58236,12.3,8.9,8721,74070,2.08,728,72.7,158600,36810,238,2627,12.3,1567,0.1,6972,57238,15834,58236,12.3,2627,8.9,32224,52627,35538,40.4,25.3,4473,14.4,12702,10467,58236,12.3,74070,36810,238,2627,1567,6972,57238,28279,0,4.8,0,0.3,1312,18,9.5,0,0,0.1,4508,18810
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",89050.7,27663,89047,11.3,7,11775,116710,2,718,73.4,184400,58250,,4465,11.3,3315,0,10272,86862,27663,89047,11.3,4465,7,28727,59666,56064,39.6,56.4,4184,8.7,19281,13159,89047,11.3,116710,58250,,4465,3315,10272,86862,42999,0.6,3.7,0,0.2,2117,0,9.2,0,0,0,7344,29183
"Minot, ND Micro Area",777707,200782,777665,10.2,5.3,124122,978447,2.19,1168,67.3,349500,485187,44995,38105,307.2,121125,0.6,154100,727105,200782,777665,10.2,38105,5.3,41219,83195,535663,33.3,49.2,66648,14.9,177050,77987,777665,10.2,978447,485187,44995,38105,121125,154100,727105,356445,0.2,42,297,0.2,9720,616,7.2,0.1,0.1,0.6,67869,115203
"Missoula, MT Metro Area",180664.2,75372,180663,8.5,5.4,33278,256035,2.87,880,61.7,260200,128564,7537,16334,8.5,44875,0.1,18886,151131,75372,180663,8.5,16334,5.4,24766,61012,116541,38.4,47.4,15494,16,32110,21604,180663,8.5,256035,128564,7537,16334,44875,18886,151131,73067,0.2,1.2,0,0.1,3103,103,12.5,0,0,0.1,60532,19633
"Mobile, AL Metro Area",72569,15973,72569,11.6,null,7191,88542,3.15,312,75.3,80200,43432,null,null,11.6,null,,null,72474,15973,72569,11.6,null,null,9607,17728,28261,62.4,83.5,10828,46.3,,,72569,11.6,88542,43432,null,null,null,null,72474,34694,null,,,,,,,,,,,
"Modesto, CA Metro Area",358068.3,100642,358054,11.1,7.3,41727,458696,2.41,1037,76.7,215900,228557,5982,17964,1329.1,18230,0.4,54262,350990,100642,358054,11.1,17964,7.3,35744,72949,241727,34.7,45.4,21665,10.3,88286,48885,358054,11.1,458696,228557,5982,17964,18230,54262,350990,172865,0.8,14.3,1318,0.7,4188,442,5.9,0.7,0.7,0.4,38131,93316
"Monroe, LA Metro Area",429882.9,108190,429879,13.1,8,66343,538069,1.99,679,71.2,131200,264789,2109,22127,457.1,9205,0.5,62426,427235,108190,429879,13.1,22127,8,29900,51194,245708,44.4,56,39029,18.8,82913,81280,429879,13.1,538069,264789,2109,22127,9205,62426,427235,207936,1,3.9,444,0.5,4896,0,7.3,0.2,0.2,0.5,36265,170056
"Monroe, MI Metro Area",134963.3,47521,134963,9.1,6.1,26044,182484,2.71,1147,57.7,366600,92576,6870,10922,9.1,34637,0.3,14039,119425,47521,134963,9.1,10922,6.1,27645,63678,80263,40.4,48.3,16374,24.3,23416,12137,134963,9.1,182484,92576,6870,10922,34637,14039,119425,59665,0.4,0.3,0,1.1,2441,1432,11.3,0,0,0.3,21921,31743
"Montgomery, AL Metro Area",61449.1,15393,61448,14.8,13.4,9273,76841,2.27,859,69.6,271100,38987,353,3427,14.8,4353,1.4,6135,58882,15393,61448,14.8,3427,13.4,29678,54631,31265,50.6,57.8,4751,18.2,11785,9442,61448,14.8,76841,38987,353,3427,4353,6135,58882,30772,0.7,1.1,0,0.9,2733,22,4.6,0,0,1.4,22167,3391
"Morehead City, NC Micro Area",135873,42735,135873,8.3,8.5,24507,178608,2.33,972,63.3,149000,91964,2997,9196,8.3,9467,0.2,16078,130413,42735,135873,8.3,9196,8.5,26747,54037,80970,39.6,11.4,4356,6.1,21731,20578,135873,8.3,178608,91964,2997,9196,9467,16078,130413,67363,0.6,0,0,0.3,425,0,8.3,0,0,0.2,36849,25822
"Morgantown, WV Metro Area",78420.2,20537,78419,12.2,6.4,7473,98956,2.31,935,80.8,172000,49879,,3353,23.2,3104,0,11460,77315,20537,78419,12.2,3353,6.4,30759,61257,45011,44.3,46.8,5155,13.6,20486,11004,78419,12.2,98956,49879,,3353,3104,11460,77315,38745,0.5,1.2,11,0.3,871,0,6.2,0,0,0,3073,28619
"Morristown, TN Metro Area",259210,50305,259210,12.8,null,36429,309515,2.75,431,66.1,114300,149002,null,null,12.8,null,0.1,null,257208,50305,259210,12.8,null,null,11580,17926,111554,58.2,74.5,36280,40.9,18624,52519,259210,12.8,309515,149002,null,null,null,null,257208,123078,null,,,,,,7.4,,,0.1,,
"Moses Lake, WA Micro Area",298065.2,97354,298065,9.8,7,46150,395419,2.38,953,68.9,151400,201001,7954,19383,9.8,31617,0.2,33162,281270,97354,298065,9.8,19383,7,31712,61429,176498,42.1,17.6,11243,7.4,45413,56926,298065,9.8,395419,201001,7954,19383,31617,33162,281270,141480,0.5,0.2,0,0.6,525,321,5.8,0,0,0.2,92494,50992
"Mount Airy, NC Micro Area",557942.5,142074,557941,11.5,6.2,94194,700015,2.01,861,67.8,181700,341487,13203,26362,161.5,37079,0.9,104905,545502,142074,557941,11.5,26362,6.2,36978,63367,362175,36.9,45.4,41077,13.3,125328,72634,557941,11.5,700015,341487,13203,26362,37079,104905,545502,262213,1,1.5,150,0.5,1920,0,7.5,0.1,0.1,0.9,45549,230596
"Mount Pleasant, MI Micro Area",53147.5,15392,53145,10,15.8,7686,68537,2.45,866,68,125600,37201,1552,4581,10,6771,0.2,5500,50090,15392,53145,10,4581,15.8,24832,51214,25226,48.4,63.6,5725,27.9,,,53145,10,68537,37201,1552,4581,6771,5500,50090,26751,,2.5,0,0,1882,166,11.2,0,0,0.2,5143,12134
"Mount Vernon-Anacortes, WA Metro Area",112469,34492,112469,10.8,8.6,24647,146961,2.45,820,57.4,143200,70595,,10996,10.8,2101,0.7,13284,111432,34492,112469,10.8,10996,8.6,27441,48659,65702,44,30,6001,10.9,17497,15736,112469,10.8,146961,70595,,10996,2101,13284,111432,51505,,,,,,,9.6,,,0.7,,
"Muncie, IN Metro Area",100761.3,29078,100761,12,11.1,16910,129839,2.44,1105,67.1,328900,65339,1427,5152,12,5438,0.7,13656,96887,29078,100761,12,5152,11.1,30888,65196,62786,39.4,45.9,7755,14.4,22519,11918,100761,12,129839,65339,1427,5152,5438,13656,96887,47514,1.1,0.3,0,0.4,3197,22,6.7,0,0,0.7,27753,18108
"Muskegon, MI Metro Area",726383.8,172914,726372,11.1,5.9,130223,899286,1.95,1091,65.6,243000,441284,20943,30035,1270.1,70007,2.1,138472,702348,172914,726372,11.1,30035,5.9,41527,78272,470977,36.9,52.4,54546,13.5,155244,92791,726372,11.1,899286,441284,20943,30035,70007,138472,702348,340275,0.5,11.8,1259,0.4,8364,721,6.5,0.3,0.3,2.1,68557,222371
"Muskogee, OK Micro Area",73115,25113,73115,10.2,8.4,9013,98228,2.77,718,75,156600,47339,3350,8080,10.2,7086,0,8788,69043,25113,73115,10.2,8080,8.4,27563,50191,44459,40.9,23.3,2399,6.4,12931,14059,73115,10.2,98228,47339,3350,8080,7086,8788,69043,33072,0.3,,,,,,11.9,,,0,,
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",724601.2,196710,724601,11.2,8.2,119760,921311,2.2,961,68.2,246000,455865,18824,39666,125.2,80314,0.5,120434,687866,196710,724601,11.2,39666,8.2,34696,60070,448345,39.6,54.8,74738,19.7,162964,93872,724601,11.2,921311,455865,18824,39666,80314,120434,687866,335867,0.7,0.2,114,0.5,9339,2509,7.1,0,0,0.5,69445,273650
"Nacogdoches, TX Micro Area",114969,35921,114969,9.9,8.9,18225,150890,2.66,848,67,167900,74699,2210,8935,9.9,5554,1.5,14580,112136,35921,114969,9.9,8935,8.9,26427,47032,63283,46.3,63.9,12007,22.4,19353,17671,114969,9.9,150890,74699,2210,8935,5554,14580,112136,55591,,0,0,0.5,392,0,5.8,0,0,1.5,38323,14431
"Napa, CA Metro Area",684055.5,181279,684031,11,6.3,104196,865310,2.32,1147,69.1,254600,426019,27717,33528,2672,87983,0.9,119941,650110,181279,684031,11,33528,6.3,38079,72058,448238,36.4,40.7,38621,10.2,143778,89309,684031,11,865310,426019,27717,33528,87983,119941,650110,317645,1,24.5,2661,0.3,6147,500,6.5,0.8,0.8,0.9,105185,123957
"Naples-Immokalee-Marco Island, FL Metro Area",97080.1,24707,97060,12.5,8.6,10963,121767,1.93,726,78,137400,59691,800,2591,308.5,1540,0.4,15212,96181,24707,97060,12.5,2591,8.6,31432,57361,57399,42.4,42.9,6427,13,21732,17100,97060,12.5,121767,59691,800,2591,1540,15212,96181,46733,0.9,20.1,296,0.9,1216,0,9.6,0.6,0.6,0.4,7225,29241
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",201827,68292,201827,8.7,8.5,37378,270119,2.22,939,64.2,167000,137626,7601,13302,8.7,24905,0.2,32559,189062,68292,201827,8.7,13302,8.5,32036,58354,131529,37.1,18.7,5808,5,38421,28622,201827,8.7,270119,137626,7601,13302,24905,32559,189062,94810,0.4,0,0,0.3,349,0,8.8,0,0,0.2,40894,60563
"New Bern, NC Metro Area",104310.1,21885,104310,8.8,4.6,19236,126195,1.92,857,61.3,213900,64696,3099,2283,8.8,6584,2.2,19663,100625,21885,104310,8.8,2283,4.6,34344,64569,68199,36,32,4256,7.2,19547,10919,104310,8.8,126195,64696,3099,2283,6584,19663,100625,51777,0.7,0.1,0,0.3,211,69,5.8,0,0,2.2,13561,30546
"New Castle, PA Micro Area",301001,97810,300997,8.6,12.3,48497,398807,2.32,1316,67.8,328100,205291,11093,10464,140.6,35398,1.2,55728,290773,97810,300997,8.6,10464,12.3,41571,84476,196453,32.6,50.1,25771,15.2,71288,30796,300997,8.6,398807,205291,11093,10464,35398,55728,290773,150362,0.4,4,132,1.2,2458,91,9.8,0.1,0.1,1.2,19069,116734
"New Haven-Milford, CT Metro Area",301345.4,68045,301345,9.4,4,58704,369390,2,1225,60.6,333000,182937,18928,5492,9.4,45200,2.5,64985,279555,68045,301345,9.4,5492,4,46033,76918,197786,36,29.3,16478,9.6,58830,31599,301345,9.4,369390,182937,18928,5492,45200,64985,279555,137267,0.5,0.4,0,0.4,621,174,5.3,0,0,2.5,27180,113137
"New Orleans-Metairie, LA Metro Area",90921.1,25051,90921,11.4,9.5,12161,115972,2.4,718,72.8,139400,55581,1432,8632,11.4,3342,0.2,9618,88832,25051,90921,11.4,8632,9.5,24804,46524,51356,45.2,33,4646,10.6,15870,16600,90921,11.4,115972,55581,1432,8632,3342,9618,88832,42469,,0.1,0,0.7,633,0,6.4,0,0,0.2,29637,10988
"New Philadelphia-Dover, OH Micro Area",187577.9,56508,187576,9.8,6.1,27230,244084,1.91,862,72.3,228300,122570,3088,6894,47.8,9401,0.8,37624,184196,56508,187576,9.8,6894,6.1,39291,74331,134360,30.8,36.5,8875,7.4,42218,28716,187576,9.8,244084,122570,3088,6894,9401,37624,184196,91459,0.1,1.9,38,1.1,1896,107,5.7,0,0,0.8,16235,67219
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",151826,30188,151826,11.6,null,21255,182014,2.68,477,65.5,101700,87851,null,null,11.6,null,,null,151347,30188,151826,11.6,null,null,11849,20297,63541,59.3,70.9,17002,31.3,,,151826,11.6,182014,87851,null,null,null,null,151347,71947,null,,,,,,,,,,,
